time,datetime,coin,side,px,sz,dir,closedPnl,fee,hash
1770912508779,2026-02-12T16:08:28.779000+00:00,ETH,A,1927.2,5.2282,Close Long,-134.835278,4.35274,0x0f5d8b8d668803bc10d704352c80590207030073018b228eb32636e0258bdda6
1770913571509,2026-02-12T16:26:11.509000+00:00,xyz:TSLA,A,421.32,46.404,Open Short,0.0,0.563066,0x3be90403df20a7183d6204352cb32d0203f900e97a23c5eadfb1af569e248102
1770913572432,2026-02-12T16:26:12.432000+00:00,xyz:TSLA,A,421.32,3.3,Open Short,0.0,0.040042,0x1a5962c1f02919f41bd304352cb3370215d700a78b2c38c6be220e14af2cf3de
1770913572432,2026-02-12T16:26:12.432000+00:00,xyz:TSLA,A,421.32,46.404,Open Short,0.0,0.563066,0x74c836252221696a764104352cb3370215f7000abd24883c1890e177e1254355
1770913572432,2026-02-12T16:26:12.432000+00:00,xyz:TSLA,A,421.32,3.3,Open Short,0.0,0.040042,0xda6f235b5543ee61dbe804352cb3370215f90040f0470d337e37ceae1447c84c
1770913572432,2026-02-12T16:26:12.432000+00:00,xyz:TSLA,A,421.32,2.373,Open Short,0.0,0.028794,0x8f4cca21b9448d4e90c604352cb33702163900075447ac203315757478486739
1770913572432,2026-02-12T16:26:12.432000+00:00,xyz:TSLA,A,421.32,2.094,Open Short,0.0,0.025408,0xbad1060d9c54aa4fbc4a04352cb33702169200f33757c9215e99b1605b58843a
1770913572541,2026-02-12T16:26:12.541000+00:00,xyz:TSLA,A,421.32,3.3,Open Short,0.0,0.040042,0xc12fe989219763dec2a904352cb338020441006ebc9a82b064f894dbe09b3dc9
1770913572634,2026-02-12T16:26:12.634000+00:00,xyz:TSLA,A,421.32,84.612,Open Short,0.0,1.026683,0x1de7ee2f29913e7c1f6104352cb339020efc0014c4945d4ec1b09981e8951866
1770913572970,2026-02-12T16:26:12.970000+00:00,xyz:TSLA,A,421.32,3.3,Open Short,0.0,0.040042,0xddcedc44c7c0d046df4804352cb33b02084d002a62c3ef188197879786c4aa31
1770913573062,2026-02-12T16:26:13.062000+00:00,xyz:TSLA,A,421.32,3.3,Open Short,0.0,0.040042,0x0836750f52b82b9709b004352cb33c02080f00f4edbb4a69abff206211bc0581
1770913573227,2026-02-12T16:26:13.227000+00:00,xyz:TSLA,A,421.32,2.373,Open Short,0.0,0.028794,0xb9d58aceaa1e6daebb4f04352cb33e020b6b00b445118c805d9e362169124799
1770913573625,2026-02-12T16:26:13.625000+00:00,xyz:TSLA,A,421.32,2.373,Open Short,0.0,0.028794,0x57e428cf330d18f4595d04352cb3420218be00b4ce0037c6fbacd421f200f2de
1770913573625,2026-02-12T16:26:13.625000+00:00,xyz:TSLA,A,421.32,2.094,Open Short,0.0,0.025408,0x5bf88925c7ebd1d65d7204352cb34202193c000b62eef0a8ffc1347886efabc0
